,x,r,theta,eps,regime,mach,T,P,n_chan,w_chan,d_chan,t_wall,r_cool,r_outer,fin_thick,A_chan,D_hyd,mdot_chan,T_c_i,dT_c,T_c_e,P_c_i,dP_c,P_c_e,dx,s,A_w_segment,T_aw,R_soot,rho_c,cp_c,cond_c,visc_c,u_c,t_transit,Re_c,Pr_c,f_darcy,Nu_c,h_c,T_wg,T_wc,q_tot
147,143.298,34.657,30.0,3.771,0.0,0.16002745221652553,3318.723237784324,20.692111942944646,90.0,0.5,0.75,1.5,36.157,36.907,2.0242347905743587,0.375,0.6,0.004856615700772408,391.2045166607843,0.6342272980279771,391.83874395881224,27.50189960023,0.03347196126978084,27.468427638960218,0.570999999999998,0.6595005686123411,144.29415985502243,3323.9510319750384,0.000526667590690191,733.3079223468469,2381.823732784196,0.09768907749520979,0.0004168150439130484,17.661032708622614,3.7342129392600824e-05,18642.76550166186,10.162650617949247,0.026627394054901568,161.07566088402834,26225.554531153295,559.0618096672652,542.9303473197102,3979094.045730193
148,143.869,34.327,30.0,3.7,0.0,0.16318783506016749,3318.461655903224,20.679937478139927,90.0,0.5,0.75,1.5,35.827,36.577,2.0011964444480337,0.375,0.6,0.004856615700772408,390.5731243277433,0.6313923330409764,391.2045166607843,27.535410826393157,0.03351122616315706,27.50189960023,0.570999999999998,0.6595005686123375,142.92671764170368,3323.8975480238423,0.000526667590690191,733.7655523528733,2379.054067176079,0.09780032730895001,0.0004197278156752325,17.65001799352872,3.736543321678991e-05,18513.39089532346,10.210141361129295,0.02667526645641106,160.36170322673587,26139.045105659126,559.5868130534014,543.3926637286952,3994556.833427535
149,144.44,33.998,30.0,3.629,0.0,0.16647756389495644,3318.1839795074397,20.667020735714022,90.0,0.5,0.75,1.5,35.498,36.248,1.9782279114917882,0.375,0.6,0.004856615700772408,389.94507024305386,0.6280540846894513,390.5731243277433,27.568935880469628,0.03352505407647176,27.535410826393157,0.570999999999998,0.6590007587249032,141.45406345903143,3323.8407733315826,0.000526667590690191,734.2207628131857,2376.2990451281803,0.09791098893134248,0.000422649518611339,17.63907513652673,3.736027845134886e-05,18385.411029845614,10.257700983944492,0.026723081519027816,159.6532052497246,26053.005353431894,560.125372683203,543.8679890567108,4010154.627868067
150,145.01,33.668,30.0,3.559,0.0,0.16985561187268994,3317.8931311561046,20.653498763044503,90.0,0.5,0.75,1.5,35.168,35.918,1.9551895653654632,0.375,0.6,0.004856615700772408,389.32029337749526,0.6247768655586289,389.94507024305386,27.602481519536376,0.033545639066748366,27.568935880469628,0.5699999999999932,0.6586349520029977,140.01196505879793,3323.781305454974,0.000526667590690191,734.6735979614583,2373.558398929721,0.09802107311558944,0.0004255802916325032,17.628202834558884,3.736256941131793e-05,18258.799277166487,10.305331736494056,0.026770842026620043,158.95006839851442,25967.42712703121,560.6682373021471,544.3479554719629,4025669.5181121067
151,145.581,33.339,30.0,3.49,0.0,0.1733246501123983,3317.588422692028,20.6393406323929,90.0,0.5,0.75,1.5,34.839,35.589,1.9322210324092177,0.375,0.6,0.004856615700772408,388.6981698828018,0.6221234946934932,389.32029337749526,27.63608503522408,0.033603515687706885,27.602481519536376,0.570999999999998,0.6590007587249032,138.72539231905338,3323.719003690979,0.000526667590690191,735.1245099597948,2370.829392007898,0.09813068978225804,0.00042852295355099703,17.617390015696884,3.740626495398815e-05,18133.416324246213,10.353079303559761,0.026818594115066246,158.25156383048352,25882.225196343978,561.2150901243625,544.8322615267101,4041097.7207542444
152,146.152,33.009,30.0,3.421,0.0,0.17694092867926497,3317.264284543641,20.624288938357754,90.0,0.5,0.75,1.5,34.509,35.259,1.9091826862828927,0.375,0.6,0.004856615700772408,388.0786134758809,0.6195564069208658,388.6981698828018,27.669753345337284,0.03366831011320173,27.63608503522408,0.570999999999998,0.6595005686123375,137.4652363169975,3323.6527292654114,0.000526667590690191,735.5735613457489,2368.111645873299,0.09823985413422212,0.0004314778442734395,17.6066349888455,3.7457502187678524e-05,18009.233207143345,10.400948952593113,0.026866343175351883,157.5575709251499,25797.387975715137,561.7753131205585,545.3293964042549,4056659.456688226
153,146.723,32.679,30.0,3.353,0.0,0.18065835031015792,3316.9241722723405,20.608505691073084,90.0,0.5,0.75,1.5,34.179,34.929,1.8861443401565676,0.375,0.6,0.004856615700772408,387.46217694921546,0.6164365266654246,388.0786134758809,27.703460960375036,0.03370761503775143,27.669753345337284,0.5710000000000264,0.6595005686123622,136.09779410368466,3323.5831887145027,0.000526667590690191,736.0203514580934,2365.4075854054286,0.09834846877077291,0.0004344422293609054,17.59594714521578,3.748025401358835e-05,17886.348508677253,10.448896231886444,0.026914045142069003,156.8686834869311,25712.99136504451,562.3394102194661,545.8307736292207,4072130.358927192
154,147.294,32.35,30.0,3.286,0.0,0.18448015370738832,3316.5672130969288,20.591951898449402,90.0,0.5,0.75,1.5,33.85,34.6,1.8631758072003226,0.375,0.6,0.004856615700772408,386.84938831339457,0.6127886358209191,387.46217694921546,27.737182265782277,0.03372130540724076,27.703460960375036,0.570999999999998,0.6590007587249032,134.63031529714388,3323.5102035863424,0.000526667590690191,736.4644975973931,2362.719526775537,0.09845644065771182,0.0004374134049562411,17.585335402195764,3.747444923015902e-05,17764.853644604744,10.49687746438492,0.026961657173979296,156.18546216289695,25629.107811730933,562.9072277479622,546.3362568740572,4087506.148896583
155,147.865,32.02,30.0,3.219,0.0,0.18847052882771975,3316.1866198085977,20.57431477248953,90.0,0.5,0.75,1.5,33.52,34.27,1.8401374610739976,0.375,0.6,0.004856615700772408,386.2393557020312,0.6100326113633532,386.84938831339457,27.77096842861701,0.03378616283473172,27.737182265782277,0.570999999999998,0.6595005686123375,133.3670534413265,3323.432386144351,0.000526667590690191,736.9066461839463,2360.04355772253,0.09856392693975578,0.00044039554959843117,17.57478409120894,3.752538666703879e-05,17644.55868893625,10.544960128412123,0.027009246744328114,155.50688479947368,25545.615386673908,563.4883605473938,546.8545228994544,4103013.2864916963
156,148.436,31.69,30.0,3.153,0.0,0.19257749389371112,3315.7864959285316,20.5557866855448,90.0,0.5,0.75,1.5,33.19,33.94,1.8170991149476716,0.375,0.6,0.004856615700772408,385.6326263455254,0.6067293565057912,386.2393557020312,27.804793852608434,0.03382542399142392,27.77096842861701,0.570999999999998,0.6595005686123393,131.99961122800894,3323.3505754088987,0.000526667590690191,737.346400587895,2357.382078727282,0.09867083119622165,0.0004433858602107083,17.5643024658882,3.754778021462347e-05,17525.559154148646,10.593098975149083,0.027056769490884248,154.83353389007826,25462.58914330396,564.0729282674741,547.3766267951382,4118421.029842863
157,149.007,31.361,30.0,3.088,0.0,0.19680502110906828,3315.365721742381,20.536317958402766,90.0,0.5,0.75,1.5,32.861000000000004,33.611000000000004,1.7941305819914266,0.375,0.6,0.004856615700772408,385.02972194895534,0.6029043965700723,385.6326263455254,27.838632816236057,0.03383896362762393,27.804793852608434,0.570999999999998,0.6590007587249032,130.53523827523443,3323.264542439253,0.000526667590690191,737.783382680007,2354.7373783012877,0.09877706150392673,0.00044638157048632396,17.55389929631538,3.7541559718485426e-05,17407.94341659301,10.641249628256988,0.027104182362422815,154.16595833214384,25380.100579976635,564.6607422211183,547.9023980292978,4133724.900649048
158,149.578,31.031,30.0,3.023,0.0,0.20122678668577246,3314.9159567096904,20.515525518731515,90.0,0.5,0.75,1.5,32.531,33.281,1.7710922358651016,0.375,0.6,0.004856615700772408,384.42976700269463,0.599954946260685,385.02972194895534,27.872536646876277,0.03390383064021961,27.838632816236057,0.570999999999998,0.6595005686123393,129.26887056565582,3323.1725818991854,0.000526667590690191,738.218227025282,2352.10561593402,0.09888277212556601,0.00044938685401131004,17.54355924568118,3.759217610159085e-05,17291.527448731922,10.68947927253383,0.027151552176906027,153.503160201688,25298.03001796295,565.2617627135041,548.4408542960965,4149157.409627222
159,150.149,30.702,30.0,2.959,0.0,0.20578395003867672,3314.442094964407,20.493638824714004,90.0,0.5,0.75,1.5,32.202,32.952,1.7481237029088557,0.375,0.6,0.004856615700772408,383.83374558421104,0.5960214184835961,384.42976700269463,27.906453887326617,0.033917240450338816,27.872536646876277,0.570999999999998,0.6590007587249014,127.806567135256,3323.07569446053,0.000526667590690191,738.6502203692918,2349.4911083797,0.09898778966905142,0.0004523965950173935,17.53329904319916,3.758566811078919e-05,17176.488963046002,10.73770594341228,0.027198799139649208,152.84619799475783,25216.512164698797,565.8657572121149,548.9827251124104,4164481.2512604324
160,150.719,30.372,30.0,2.896,0.0,0.21048144761286647,3313.942681170255,20.470593824578295,90.0,0.5,0.75,1.5,31.872,32.622,1.7250853567825306,0.375,0.6,0.004856615700772408,383.24160686922124,0.5921387149898087,383.83374558421104,27.940391315409663,0.03393742808304591,27.906453887326617,0.5699999999999932,0.6586349520029995,126.37204436498459,3322.973582560117,0.000526667590690191,739.0793995492228,2346.893632692526,0.09909212308949969,0.0004554108039264532,17.523117556731762,3.758663091031854e-05,17062.803636276414,10.785930129169197,0.027245924730905927,152.1949837965558,25135.540113287865,566.4724384356333,549.5277418807697,4179691.8168663764
161,151.29,30.042,30.0,2.834,0.0,0.21532440959654528,3313.416164774765,20.446322505906593,90.0,0.5,0.75,1.5,31.542,32.292,1.7020470106562056,0.375,0.6,0.004856615700772408,382.6523304174311,0.5892764517901712,383.24160686922124,27.97441240965495,0.034021094245285946,27.940391315409663,0.570999999999998,0.6595005686123375,125.17068768998446,3322.8659291665344,0.000526667590690191,739.506504175098,2344.308712609103,0.09919595218604164,0.00045843449116681216,17.512997017526246,3.765777884575313e-05,16950.262842261447,10.834232124585691,0.027293008108770698,151.5483677134698,25054.974395963345,567.081435559125,550.0755522988716,4194784.537529183
162,151.861,29.713,30.0,2.772,0.0,0.2204020179171679,3312.8514628365847,20.42031861677681,90.0,0.5,0.75,1.5,31.213,31.963,1.6790784776999605,0.375,0.6,0.004856615700772408,382.06717035959315,0.5851600578379382,382.6523304174311,28.008446666806535,0.03403425715158435,27.97441240965495,0.570999999999998,0.6590007587249032,123.71149011334687,3322.7504682226236,0.000526667590690191,739.9306252592187,2341.7418494993913,0.09929905598384854,0.00046146102010062893,17.502958736871662,3.765082056307743e-05,16839.093190452688,10.882506102153588,0.02733994689155898,150.90769765038027,24974.98652896467,567.7033829898864,550.6358167488922,4209999.672778555
163,152.432,29.383,30.0,2.711,0.0,0.22564420507858082,3312.2548586071744,20.392876783390953,90.0,0.5,0.75,1.5,30.883,31.633,1.656040131573635,0.375,0.6,0.004856615700772408,381.48531447939285,0.5818558802002839,382.06717035959315,28.042545676224414,0.03409900941787759,28.008446666806535,0.570999999999998,0.6595005686123393,122.43994702763169,3322.6284844240718,0.000526667590690191,740.3523514919084,2339.1894804953045,0.09940157759348572,0.0004644943600173416,17.49298854249847,3.770085180185826e-05,16729.12696064973,10.930815657126658,0.027386803835491934,150.27205471048293,24895.46551072767,568.3273538477956,551.198605042673,4225091.371930244
164,153.003,29.054,30.0,2.65,0.0,0.23114995621182388,3311.613399866474,20.36340742622672,90.0,0.5,0.75,1.5,30.554,31.304,1.6330715986173896,0.375,0.6,0.004856615700772408,380.9076873721541,0.5776271072387626,381.48531447939285,28.076657652709393,0.034111976484980266,28.042545676224414,0.570999999999998,0.6590007587249032,120.98281897336878,3322.4973295144214,0.000526667590690191,740.7710127310995,2336.655661426691,0.09950335410347613,0.00046752944892957646,17.483102037580633,3.7693583055704554e-05,16620.52548567123,10.979080489979493,0.02743350202251284,149.64241920087963,24816.537711076573,568.9641677425014,551.7737461559435,4240303.991350938
165,153.574,28.724,30.0,2.59,0.0,0.2368430139673415,3310.934128480971,20.332241126669587,90.0,0.5,0.75,1.5,30.224,30.974,1.6100332524910645,0.375,0.6,0.004856615700772408,380.3334890719768,0.5741983001772756,380.9076873721541,28.110834290322614,0.034176637613221185,28.076657652709393,0.5710000000000264,0.6595005686123622,119.70920636528274,3322.3584432984576,0.000526667590690191,741.1871887880766,2334.136883163134,0.09960452646589145,0.00047057023745274834,17.47328528874877,3.774336409633405e-05,16513.124933907715,11.027363778828077,0.027480103596120672,149.01788918906348,24738.09381270559,569.602644685571,552.3510750404744,4255387.179123841
166,154.145,28.394,30.0,2.531,0.0,0.24273135998115547,3310.214473734904,20.299267036481925,90.0,0.5,0.75,1.5,29.894,30.644,1.5869949063647395,0.375,0.6,0.004856615700772408,379.7632447284153,0.5702443435615037,380.3334890719768,28.14504962993442,0.03421533961180416,28.110834290322614,0.570999999999998,0.6595005686123393,118.34176415196063,3322.211300158593,0.000526667590690191,741.6004990370682,2331.6354493256667,0.09970500215064057,0.0004736137055395788,17.46354704301839,3.776441103217892e-05,16407.01067208977,11.075617885792054,0.02752656352480673,148.3990071780261,24660.20554973003,570.2424876584237,552.9303163823524,4270335.581430917
167,154.716,28.065,30.0,2.473,0.0,0.24882338926864905,3309.451667411676,20.264366343128774,90.0,0.5,0.75,1.5,29.565,30.315,1.564026373408494,0.375,0.6,0.004856615700772408,379.1974513802777,0.5657933481376283,379.7632447284153,28.179277587761856,0.03422795782743674,28.14504962993442,0.570999999999998,0.6590007587249014,116.88774195145899,3322.055334095533,0.000526667590690191,742.0105832268316,2329.153540224726,0.09980469358067838,0.0004766568946205395,17.453895530356146,3.775665768015827e-05,16302.261037096538,11.1237964242684,0.027572838410389884,147.78628059125313,24582.940749730293,570.883371745319,553.511167347406,4285143.751485228
168,155.287,27.735,30.0,2.415,0.0,0.25524151004508655,3308.6279721818237,20.22673816630573,90.0,0.5,0.75,1.5,29.235,29.985,1.5409880272821685,0.375,0.6,0.004856615700772408,378.6352942944091,0.5621570858685643,379.1974513802777,28.213570011904952,0.03429242414309712,28.179277587761856,0.570999999999998,0.6595005686123393,115.61102348960756,3321.886918472523,0.000526667590690191,742.4180318718838,2326.687581951855,0.09990374431003142,0.0004797038974879524,17.444316606112086,3.7806042134162225e-05,16198.711667609514,11.171964664662262,0.027618992125645184,147.17879652400063,24506.188092986504,571.5364854553337,554.103793388347,4300064.043190072
169,155.858,27.406,30.0,2.358,0.0,0.2618938381589687,3307.7525308173244,20.186812463216683,90.0,0.5,0.75,1.5,28.906,29.656,1.5180194943259235,0.375,0.6,0.004856615700772408,378.0777041041613,0.5575901902478364,378.6352942944091,28.247874786722086,0.034304774817133184,28.213570011904952,0.570999999999998,0.6590007587249032,114.1590708114812,3321.7079226528713,0.000526667590690191,742.8221704538244,2324.241656823314,0.10000199036333662,0.00048274936993083497,17.43482588052993,3.779795469370485e-05,16096.520482976845,11.220038634449212,0.027664945438478424,146.57752996848706,24430.074565650546,572.1901706863317,554.6975884768652,4314836.945001736
170,156.428,27.076,30.0,2.302,0.0,0.268791445307703,3306.8215354993818,20.144428052452135,90.0,0.5,0.75,1.5,28.576,29.326,1.4949811481995985,0.375,0.6,0.004856615700772408,377.5246406745433,0.553063429617976,378.0777041041613,28.282198699179478,0.03432391245739284,28.247874786722086,0.5699999999999932,0.6586349520029977,112.73212367117057,3321.5175680765565,0.000526667590690191,743.2230280622944,2321.8155887829516,0.10009943881228309,0.000485793172205464,17.42542240089774,3.7797359332251567e-05,15995.665575038833,11.268016819416586,0.02771069840442422,145.9824042243988,24354.59456555031,572.8440391723108,555.2921882969492,4329456.549255853
171,156.999,26.746,30.0,2.246,0.0,0.27607986339030127,3305.8120865356377,20.09855907652507,90.0,0.5,0.75,1.5,28.246,28.996,1.471942802073273,0.375,0.6,0.004856615700772408,376.97512796084544,0.5495127136979024,377.5246406745433,28.316605878440576,0.03440717926109798,28.282198699179478,0.570999999999998,0.6595005686123393,111.51284061393652,3321.3111725919593,0.000526667590690191,743.621312129619,2319.405096313045,0.10019626163360613,0.0004888403773123253,17.416089333117846,3.786731659433185e-05,15895.955984567008,11.315979697604932,0.02775632898437406,145.3923393887043,24279.61479485446,573.5096375659926,555.898094195222,4344180.698123415
172,157.57,26.417,30.0,2.191,0.0,0.2836532850186931,3304.735234021827,20.049727052948136,90.0,0.5,0.75,1.5,27.917,28.667,1.4489742691170282,0.375,0.6,0.004856615700772408,376.4303755090663,0.5447524517791377,376.97512796084544,28.351024948565822,0.03441907012524605,28.316605878440576,0.570999999999998,0.6590007587249014,110.06399378957144,3321.0909955405086,0.000526667590690191,744.0161459829062,2317.01548520807,0.10029224570820373,0.0004918839613290719,17.406846977696237,3.785870925212895e-05,15797.59807626113,11.363817284946103,0.02780173383855806,144.8086041634079,24205.3001823642,574.1748669409352,556.5042868872043,4358743.079920278
173,158.141,26.087,30.0,2.137,0.0,0.29152671392488805,3303.5856038559964,19.99770821902127,90.0,0.5,0.75,1.5,27.587,28.337,1.4259359229907027,0.375,0.6,0.004856615700772408,375.8896361116384,0.5407393974278871,376.4303755090663,28.38550800704368,0.03448305847785692,28.351024948565822,0.570999999999998,0.6595005686123393,108.78209995158343,3320.8559381144214,0.000526667590690191,744.408071194465,2314.643477767313,0.10038752269225597,0.0004949277501840212,17.397682404596758,3.790738060824057e-05,15700.443384608436,11.411590386998029,0.02784697212219438,144.2303665255911,24131.548654166956,574.8393086295465,557.1103745728415,4373137.067320586
174,158.712,25.757,30.0,2.083,0.0,0.299875446046096,3302.333102787755,19.94116773181633,90.0,0.5,0.75,1.5,27.257,28.007,1.4028975768643777,0.375,0.6,0.004856615700772408,375.3533800953297,0.5362560163086887,375.8896361116384,28.42002880138532,0.03452079434164322,28.38550800704368,0.570999999999998,0.6595005686123375,107.41465773826519,3320.599847341908,0.000526667590690191,744.7967468738054,2312.291137126173,0.10048200971531512,0.0004979687617732969,17.38860334234798,3.79271730815895e-05,15604.563413906384,11.459252832187223,0.027892001485992274,143.6580993241799,24058.424219959918,575.5148199823501,557.7271490372267,4387625.499797108
175,159.283,25.428,30.0,2.03,0.0,0.30857728549384594,3300.99104454245,19.88073815183423,90.0,0.5,0.75,1.5,26.928,27.678,1.3799290439081322,0.375,0.6,0.004856615700772408,374.8220808836425,0.5312992116871953,375.3533800953297,28.454560956534394,0.0345321551490744,28.42002880138532,0.570999999999998,0.6590007587249032,105.9689167676623,3320.3254453940676,0.000526667590690191,745.1818298859403,2309.960540004186,0.1005756233612963,0.0005010039142922045,17.37961754118732,3.79180242121647e-05,15510.028763375589,11.506757141790539,0.027936778731035252,143.0922749218136,23985.99124741232,576.1888522572804,558.3431689637467,4401935.212404965
176,159.854,25.098,30.0,1.978,0.0,0.31765326081727613,3299.551599613497,19.81609983125129,90.0,0.5,0.75,1.5,26.598,27.348,1.3568906977818072,0.375,0.6,0.004856615700772408,374.29501279886523,0.5270680847772561,374.8220808836425,28.489156716640256,0.034595760105862315,28.454560956534394,0.5710000000000264,0.659500568612364,104.6839170759163,3320.031131422452,0.000526667590690191,745.5638461984465,2307.6485031435022,0.10066849149287066,0.0005040369689828915,17.370712472305954,3.7966235965496676e-05,15416.696788960351,11.554162973473492,0.02798136168376284,142.5320888113472,23914.15061661032,576.8609421712072,558.9580021422681,4416058.540471642
177,160.425,24.769,30.0,1.926,0.0,0.32731803561372946,3297.9743422905544,19.745482100841542,90.0,0.5,0.75,1.5,26.269,27.019,1.3339221648255615,0.375,0.6,0.004856615700772408,373.77302354911643,0.521989249748815,374.29501279886523,28.523763443973607,0.03460672733335233,28.489156716640256,0.570999999999998,0.6590007587249032,103.24024562768417,3319.70863984418,0.000526667590690191,745.9421813967182,2305.358745100554,0.1007604647459022,0.0005070626525548482,17.361902202406718,3.795671413432752e-05,15324.704121046103,11.601388732466555,0.028025675246721577,141.97841026801788,23843.017670816425,577.5431840019061,559.5826605243082,4430262.457807482
178,160.996,24.439,30.0,1.875,0.0,0.33743038808772785,3296.2751267542712,19.66964798132783,90.0,0.5,0.75,1.5,25.939,26.689,1.3108838186992364,0.375,0.6,0.004856615700772408,373.2554025252491,0.5176210238673065,373.77302354911643,28.558433479364055,0.03467003539044732,28.523763443973607,0.570999999999998,0.6595005686123375,101.95317641355902,3319.361212260773,0.000526667590690191,746.3173505267121,2303.088148717258,0.10085166832801716,0.0005100846774005947,17.353174481230575,3.800460655343852e-05,15233.912065022152,11.648493226137514,0.02806977628748275,141.43045376334473,23772.495357369684,578.222646186707,560.205348647818,4444266.726259283
179,161.567,24.109,30.0,1.825,0.0,0.3480210813865392,3294.4420752757364,19.588123859068467,90.0,0.5,0.75,1.5,25.609,26.359,1.2878454725729114,0.375,0.6,0.004856615700772408,372.7426380818809,0.5127644433682019,373.2554025252491,28.593140384322137,0.03470690495808259,28.558433479364055,0.570999999999998,0.6595005686123375,100.58573420024109,3318.9864201100136,0.000526667590690191,746.6889996314432,2300.8388562099785,0.10094201619230397,0.0005130997967848941,17.34453729524903,3.802353198508133e-05,15144.39329332555,11.69542668245353,0.028113619839691403,140.88870556159426,23702.649996851993,578.8987232191239,560.8254980801537,4458062.200945975
180,162.138,23.78,30.0,1.775,0.0,0.35935879562245765,3292.419319479436,19.4985025087788,90.0,0.5,0.75,1.5,25.28,26.03,1.2648769396166661,0.375,0.6,0.004856615700772408,372.2351554294085,0.5074826524723783,372.7426380818809,28.627857602176302,0.03471721785416475,28.593140384322137,0.570999999999998,0.6590007587249032,99.14516860577473,3318.5728403473972,0.000526667590690191,747.0568205205418,2298.612732806643,0.10103143341771124,0.0005161050547778685,17.335997539030085,3.801343171866722e-05,15056.208129138182,11.742144105522614,0.02815716576915284,140.35358172742332,23633.53924538577,579.5837086178093,561.4543100377488,4471918.316414927
181,162.708,23.45,30.0,1.727,0.0,0.37102911447782494,3290.272223297616,19.40376081731149,90.0,0.5,0.75,1.5,24.95,25.7,1.2418385934903406,0.375,0.6,0.004856615700772408,371.7329595588024,0.5021958706061196,372.2351554294085,28.662591914390685,0.03473431221438232,28.627857602176302,0.5699999999999932,0.6586349520029995,97.72655557779451,3318.1338375123455,0.000526667590690191,747.4208095765778,2296.409800400643,0.10111991912484194,0.0005190999366998968,17.32755502137628,3.801084175987144e-05,14969.343226347184,11.7886386019878,0.028200409677631037,139.82505343956925,23565.163492393247,580.2511396389855,562.0676229088003,4485267.460112331
182,163.279,23.121,30.0,1.678,0.0,0.3838355826962615,3287.8405272097857,19.296942711260172,90.0,0.5,0.75,1.5,24.621,25.371,1.2188700605340954,0.375,0.6,0.004856615700772408,371.2177592595481,0.5152002992543151,371.7329595588024,28.697383003453492,0.03479108906280696,28.662591914390685,0.570999999999998,0.6590007587249032,96.41649746579662,3317.6366443797883,0.000504013140508,747.7942241774758,2294.149822767934,0.10121069618108985,0.0005221941908089165,17.3189024244002,3.8050953956323023e-05,14880.642600023284,11.836611697159263,0.028244930984437564,139.2838923901244,23495.03285936083,588.4189486508014,569.5297090184156,4659345.775988505
183,163.85,22.791,30.0,1.631,0.0,0.39707623966827504,3285.2436101157937,19.183429597897767,90.0,0.5,0.75,1.5,24.291,25.041,1.1958317144077704,0.375,0.6,0.004856615700772408,370.699955244999,0.5178040145491078,371.2177592595481,28.732238344206745,0.03485534075325499,28.697383003453492,0.570999999999998,0.6595005686123375,95.1242528755349,3317.105669579354,0.000494879255166,748.169525938201,2291.8784236777124,0.10130193200572377,0.0005253265369157826,17.31021480167786,3.809892460424078e-05,14791.914314584852,11.885109508815566,0.028289838990684397,138.74106979695134,23424.564031620233,592.3524588928418,573.1289052400842,4741809.901013525
184,164.421,22.461,30.0,1.584,0.0,0.4113811441226163,3282.343850637926,19.05736284600918,90.0,0.5,0.75,1.5,23.961,24.711,1.172793368281445,0.375,0.6,0.004856615700772408,370.17988847074594,0.5200667742530263,370.699955244999,28.76713187913612,0.03489353492937454,28.732238344206745,0.570999999999998,0.6595005686123393,93.7568106622172,3316.512774560245,0.00048574536982400003,748.5464677358457,2289.5970987657743,0.10139356652318689,0.0005284954238337859,17.301497983462557,3.811811955489147e-05,14703.221202686771,11.934106182605873,0.02833510731581392,138.1969564732529,23353.803832454552,596.44748031759,576.8778197512431,4827182.939698904
185,164.992,22.132,30.0,1.538,0.0,0.4265583989483956,3279.1609656104833,18.919813850528513,90.0,0.5,0.75,1.5,23.632,24.382,1.1498248353251999,0.375,0.6,0.004856615700772408,369.6580846975551,0.5218037731908249,370.17988847074594,28.802037428083874,0.034905548947756194,28.76713187913612,0.570999999999998,0.6590007587249014,92.32142044388691,3315.8619906957297,0.000476805822468,748.9246685016356,2287.3081543342955,0.10148550709569405,0.0005316981103613915,17.29276087002263,3.8108475776548396e-05,14614.656267922861,11.983557635741937,0.02838069301431477,137.65211318314624,23282.824181975786,600.622042622153,580.7016745272683,4913690.796738225
186,165.563,21.802,30.0,1.492,0.0,0.4430756006936713,3275.5734706957082,18.765811037625106,90.0,0.5,0.75,1.5,23.302,24.052,1.1267864891988748,0.375,0.6,0.004856615700772408,369.133696362672,0.5243883348831089,369.6580846975551,28.837008297250385,0.03497086916651208,28.802037428083874,0.570999999999998,0.6595005686123393,91.02606999986412,3315.128478870943,0.000467866275112,749.3047425448171,2285.007872464497,0.10157790306176845,0.0005349402905701506,17.28398936602905,3.8156733069308624e-05,14526.079374118182,12.03354999864435,0.028426673141163355,137.10566664929155,23211.510193534796,604.9681452635509,584.6846463221563,5003263.072210678
187,166.134,21.472,30.0,1.448,0.0,0.46032823859428523,3271.689596923269,18.600310403922702,90.0,0.5,0.75,1.5,22.972,23.722,1.1037481430725498,0.375,0.6,0.004856615700772408,368.6075005844508,0.5261957782212316,369.133696362672,28.872018317435025,0.03501002018464017,28.837008297250385,0.570999999999998,0.6595005686123375,89.65862778654595,3314.334368382779,0.000459315403728,749.6861266138931,2282.699662063752,0.10167061749502117,0.0005382176645068817,17.275196568669898,3.8176154233081224e-05,14437.625581009699,12.084015137871717,0.02847298263823982,136.5584386166929,23139.967963858522,609.2996145315386,588.6566536439532,5091930.352271085
188,166.705,21.143,30.0,1.403,0.0,0.4796959340624933,3267.1644957607123,18.409081334685737,90.0,0.5,0.75,1.5,22.643,23.393,1.080779610116304,0.375,0.6,0.004856615700772408,368.0796308868031,0.5278696976476804,368.6075005844508,28.907041223128477,0.03502290569345309,28.872018317435025,0.5710000000000264,0.6590007587249278,88.22634342198099,3313.4091502877177,0.00045057019435800004,750.0687239313995,2280.3841088480503,0.10176362686885942,0.0005415298508972785,17.26638478428843,3.8166690187779575e-05,14349.320002139339,12.134945505081024,0.028519612429693975,136.01057702788148,23068.216018139323,613.9054561549261,592.8819860583687,5185789.290484156
189,167.276,20.813,30.0,1.36,0.0,0.5001305803576241,3262.202385121002,18.201343939727604,90.0,0.5,0.75,1.5,22.313,23.063,1.0577412639899788,0.375,0.6,0.004856615700772408,367.54968334834496,0.5299475384581239,368.0796308868031,28.942130469701688,0.035089246573212184,28.907041223128477,0.570999999999998,0.6595005686123393,86.9278871241931,3312.3945796983257,0.00044221366096,750.4528272575363,2278.05944097585,0.10185700235326164,0.0005448798607940641,17.257547352293884,3.821519681501428e-05,14261.098051801044,12.186385642633994,0.028566601038637954,135.46167259578448,22996.1998406093,618.4907985067714,597.0911445345668,5278581.313143819
190,167.847,20.484,30.0,1.317,0.0,0.5228307732163205,3256.466314441213,17.963737607689414,90.0,0.5,0.75,1.5,21.984,22.734,1.0347727310337338,0.375,0.6,0.004856615700772408,367.01843669890354,0.5312466494413904,367.54968334834496,28.977233145690885,0.03510267598919827,28.942130469701688,0.570999999999998,0.6590007587249014,85.49767228199936,3311.2217625177054,0.000433857127562,750.8378721728182,2275.72907442341,0.10195060673790127,0.000548263229068469,17.248697331397885,3.8205827725049076e-05,14173.091882230598,12.23826528110824,0.02861388210686688,134.91254065441316,22924.025627115323,623.2569602806736,601.4683056677704,5374534.804516134
